CustomerID,Age,AnnualIncome,PurchaseFrequency,AverageOrderValue,RecencyDays,CustomerLifetimeMonths,WebsiteVisitsPerMonth,EmailEngagementRate,CustomerSatisfactionScore,ReturnRate,PreferredChannel,MembershipTier
974,26.193546007391664,59837.43910203707,1.196014701113605,88.63344566560669,96.21985216203971,10.627716265368353,6.980275044199683,0.28310389028172134,2.6994094005942135,0.09811344408658876,In-Store,Gold
939,20.535151382503127,37639.36346531486,2.448097096607724,55.31312439817822,119.03483558180106,13.912484904397937,5.548045548142105,0.25327736375557813,3.194457468761641,0.04211111189398032,Online,Gold
900,18.0,43203.80278594367,0.0,126.65941090308588,118.49251517031048,3.2781580590716715,5.602363527976365,0.14369637271462818,3.3379115694796795,0.1083985492499131,Online,Silver
281,45.90813876200998,90077.44611241622,34.107729703494485,258.9947075576739,18.611906789138857,31.124190435937994,20.002639794282988,0.553624107378939,4.703742832631459,0.0552804016266734,In-Store,Gold
884,20.551986306940467,41879.28067947267,8.213718326299539,151.10384247169088,169.7145025143326,11.324844412799024,5.652844648383533,0.32020303236673264,3.6346530947811693,0.09343088799185036,Mobile,Bronze
762,32.78030164715783,51636.46347032842,3.2840889576610905,185.4832963197097,188.73455983055504,10.838397917534266,4.270857669439914,0.23979937198727383,3.479696884160735,0.0542767271135835,In-Store,Silver
320,40.5174079991092,48613.977242473724,4.447908325332322,34.90343018594088,43.41271863753453,27.98147265122537,4.462675356911456,0.31817149514357573,4.348040741444148,0.11098949430034585,Online,Platinum
550,18.0,49826.493165098815,9.179921150015971,117.41776018614954,52.190414301441336,28.23889482443986,10.815920068036835,0.24667403934013094,3.9343872693762303,0.08025627984274208,In-Store,Bronze
175,47.213526394640155,109674.51570251926,26.487239848868786,299.813340972357,22.355851637468042,67.3845082736333,19.90645621777051,0.5412754061137197,5.0,0.049378821342581966,Online,Gold
372,52.025146581296056,54029.45802561446,8.473284317881308,66.90671743071445,20.5299733437439,21.803305476490397,9.145202506887529,0.37499870103507105,4.09672891775605,0.09337226140425813,In-Store,Silver
528,47.49618905296667,64168.357378874316,7.220599577697462,58.89189907042322,56.969918244183546,28.158368362860607,10.857434470858415,0.16921591637715208,4.400337212112151,0.11950806202767769,In-Store,Bronze
211,49.56712408554534,89056.85238669759,23.252513423354564,240.46587996183268,21.640970709245288,61.284968031443675,11.96220067815513,0.6179332374442809,4.695456597401852,0.03929329825967554,In-Store,Gold
236,50.07135217854409,85710.9800697462,24.936858930146084,298.20435841441787,16.412899752441497,28.604272698760944,33.79830019455539,0.7075205016106566,4.821462945670466,0.07945341351501964,Mobile,Bronze
102,41.63483741787713,76009.3746556934,28.196036903347558,296.23168414563844,19.960211747682614,64.49851702977821,18.33090255121995,0.6309096208272702,4.7904553981598585,0.10386067327960993,In-Store,Silver
987,36.60177232945533,34607.79836009234,5.34132325863532,142.29634227404742,136.68381297692986,10.517442533715569,8.071062913439189,0.17042823364793885,2.5585082766641367,0.06885613936736944,In-Store,Bronze
903,34.506243248516746,52534.17473421093,1.4080592522990034,100.77702347190102,145.01273336086012,2.227196824856824,4.997379824271089,0.3034347213453784,3.595111610922447,0.046480189732062964,Online,Platinum
948,28.120222002296774,35192.11991586441,3.1394085388585604,186.585672878651,208.38422304169512,6.910292396276514,3.8783009599941445,0.3249766628489185,3.4855916992056883,0.06157885515351767,Mobile,Bronze
347,46.59074064955898,53661.894074284675,11.272585011811094,84.10736913426423,24.108967917495054,3.255136489836886,3.950680791856307,0.7012724110967996,4.014964801128152,0.14211620914397927,Mobile,Bronze
140,35.15308546852836,84166.78451655072,28.057480260072523,302.3549151306077,15.852081111877439,35.189605028948726,20.48991576735448,0.7186318456956701,4.516480233299955,0.04681909579199898,Online,Bronze
622,25.959317102639996,75438.07131901645,7.588067102633361,106.8583251192561,49.578646897970295,12.016078750479547,13.166465293424585,0.3677307088880154,3.770029377552621,0.09476614388211245,Online,Platinum
500,39.37313187038961,52270.284880559106,9.081943674307386,103.5697128535019,56.087707420523515,33.256722095027214,9.376982005022873,0.209566315232387,3.226477670428634,0.1692281161993788,Online,Gold
371,22.306695034533007,53903.205309890625,3.829334224539612,76.69658527746132,54.784592274153454,12.210765087016746,12.546334425056742,0.27373506814213316,3.655060976981559,0.1296350702880163,In-Store,Gold
199,45.465669747568,,24.113273504521846,295.8163837351241,21.00206953972213,54.16689419590698,19.18466518028118,0.7150450092536139,4.860023686928058,0.04425104961199289,In-Store,Silver
688,35.78143062969647,44377.01576650933,5.851869691172479,102.97287136645824,46.04054703987104,8.874710347011245,13.826736784268899,,3.695985499927822,0.20364377090929908,Online,Silver
585,,62237.136219386004,11.933502493407874,79.15186935180228,54.48681324963451,40.18787639660868,6.307411460418541,0.33858660227590803,4.08125607889442,0.12721179522013776,Mobile,Bronze
902,28.52019704951024,46218.44464132454,1.6402229205276273,92.84078614147472,166.59963530255692,5.649048122720407,6.14682540482089,0.33468399454691655,4.1343569472882855,0.09109776839013171,Online,Silver
60,52.80436101697887,72591.53584671515,23.42255835230423,272.3854280008658,14.72115461171147,44.74651678748918,21.301609193856102,0.7057691060725124,4.641600681275782,0.062454224478005374,In-Store,Bronze
329,29.901933068091175,,11.545673278879885,86.91453763977621,61.44104861216098,36.88075724852378,5.686399101352128,0.36927073198061117,4.1317295090331445,0.09635926177066272,Online,Platinum
97,47.36896221651661,59302.98206363684,25.30453208896847,339.88432634247613,19.595382414938843,55.429851132062375,18.706019686664487,0.6925887206193035,4.416311120900457,0.061462556264824005,Online,Gold
313,22.1283643141575,,5.430505287772403,99.94609449739417,66.62917508702834,24.08783654898148,5.707439640086461,0.376275669902717,3.6093794307123033,0.07095282568749266,Online,Silver
975,39.49143615647093,37651.89102465809,8.648440852790406,101.16979603500872,139.12562302223233,13.735331354639378,8.10902977880952,0.16906533152051195,3.81279565125328,0.12545954282971405,Online,Bronze
300,50.037030735388896,90659.50739567279,20.732257316051054,318.2070214986922,17.962634746005914,48.25573978406331,24.089448290125144,0.656934433703625,4.898679995860623,0.04689481902350503,In-Store,Gold
278,40.19826498272964,96562.9779083045,24.895151806555592,245.0830186602625,17.097662219535138,47.55555843541906,26.019422185844082,0.5173952313917962,4.030559168591384,0.03307368045068529,In-Store,Bronze
925,27.90365157632055,44268.92697991061,4.925005183906597,106.6605487612122,144.5384066268735,7.446658871934488,4.094597486257456,0.10544818522546764,2.886492961355732,0.08139912099697898,Online,Bronze
602,25.620744234636014,,5.6634888715386955,46.18728276398194,29.733535363845704,20.873315542676426,7.34852357858943,0.3776733018519457,3.315935798807646,0.12220011744133498,Online,Bronze
440,,53075.67902746203,5.682293753731278,72.06623769393663,55.52242172887072,17.40960725111355,10.857385911608509,0.6177798693233298,3.781950843870379,0.07888304939957044,Online,Silver
838,23.110582783845384,44420.36000331697,4.0397420362038226,63.85765481745349,65.88536444143844,3.457456380968684,8.481853112411585,0.08288528352046509,4.009268713825198,0.11505741092820145,In-Store,Gold
571,32.84332362452368,67353.4897791803,9.71601883490142,88.07963706145514,91.15290555270755,36.907584241224285,15.492245379259561,0.4191741614146907,3.8150299437343462,0.13636259753336227,In-Store,Bronze
880,22.205579726338666,41467.35864561842,1.1199681357524918,173.36916776690762,129.2284699629985,1.5811799608087513,3.5534568231333807,0.21929516590748985,3.3306654730581213,0.1313813423382882,Online,Bronze
262,44.5237971515056,116131.01197968159,17.937023540011072,364.5471286295371,8.878508818553172,56.9055298928627,19.313141058003016,,4.231479047317019,0.037828205535205994,In-Store,Silver
579,35.79597862376036,69300.48996528478,6.834959185096524,45.13762327851846,34.77929647395639,16.24125176833516,9.079216925380365,0.1896117799622096,3.7023886591315462,0.10796696175870804,Online,Gold
24,33.60201451029235,116385.8091352819,29.38168018461991,214.99395925304134,17.068995487257492,36.486729159318244,16.7499870958827,0.6237109170791733,4.486956915055841,0.07963326804925197,Mobile,Bronze
31,40.186347102164824,84816.29840729629,17.230141481140723,222.2400236653401,12.212541074960832,49.690634962934446,23.541072116282784,0.6938475738809727,4.66938177776808,0.07461749026309471,Mobile,Bronze
618,25.176964196226855,82694.99500739333,2.329969486451171,88.60134803908666,39.36549501351696,21.794617708434625,7.214725129336716,0.24956235746724953,3.8577305886904147,0.22242011837422737,In-Store,Platinum
11,41.2926584575003,81734.78195159169,26.61746262541623,234.61108825234996,8.780683823043574,34.29973063039794,17.5846947415828,,4.745633293126458,0.033631426681159975,Mobile,Platinum
222,30.061878459266016,93150.40288569902,29.63738976074232,309.351515278019,20.36253668654901,44.885439868993,21.386884689790957,0.7278936503512115,4.736717006212656,0.06490010625754562,Mobile,Platinum
821,24.513682163010913,40716.81742202245,2.655917281469055,24.595452052278546,39.59133381735748,4.839931612739168,7.36662915185506,0.278638674395539,4.014802180709847,0.08885586104476509,Mobile,Gold
297,52.196799003466005,80951.87597059943,23.331527678732584,249.01811005366594,25.307517883181987,44.17135277200058,23.352403086206063,0.5578140186874687,4.824530018301848,0.055155050802855016,In-Store,Bronze
55,53.24799617996761,84714.75688145967,34.293439212999445,245.89244108037155,21.13834496236646,45.28225329718168,25.002911590214893,0.523983523482742,4.704615619713786,0.04852104868783215,Online,Bronze
543,18.314007411218046,43120.50648937583,3.1523396377685815,93.79714929555385,55.28384619447625,31.50872779401332,-0.4990908704282191,0.6142416709591538,3.2466636892113554,0.19484297929232455,Online,Bronze
210,75.82185192523777,,20.421570791121983,345.7015676933393,13.745834917724764,36.3056483439523,24.68785068813279,0.7387655425873836,4.882462512383617,0.07514298433725146,Online,Bronze
605,46.00821398422605,53315.49929313596,7.812081268018296,74.64830755680346,54.667777374679375,21.426999993822104,6.970382219470887,,4.2261505089038405,0.10531184263153007,In-Store,Platinum
693,34.26027136405622,58086.387644271126,11.852287381844352,93.64466783830889,43.277966268614044,25.02858577932334,8.89238615935345,0.2691451873208628,4.387913703514998,0.15783552626218555,Online,Gold
663,18.0,45243.827532878444,7.194062740070772,57.591683535198456,43.14983903930835,24.618833528871352,5.056022190447606,0.19985610360395864,3.722678309420812,0.1399553277907285,Online,Gold
867,43.18309834126964,41769.576312269935,8.197645800149164,166.5764696214108,142.7457846405108,4.071922011156381,3.27337598322291,0.22530816725105454,3.006779750450377,0.08964753621118268,Online,Bronze
71,47.89116484406731,85367.65261388414,28.984340769990517,256.40522074553945,20.456550602971344,57.53117615546192,14.47147665757032,0.7487334516589103,4.821893414329804,0.045882811382393196,Online,Platinum
544,45.58728529883879,54579.90867992517,8.898943063512045,97.00575521044073,42.875271209848094,30.54431027105621,12.077568482492076,0.30726895416571337,4.160691478856109,0.08596463643844404,In-Store,Gold
108,46.396622502654715,82864.30772468059,31.01917672793746,281.7585900840985,14.954405016778983,67.49614150163472,14.366162655450974,0.6855613348785661,4.873403874221036,0.03333887885998483,Mobile,Bronze
494,28.823583230663033,37246.669322323316,10.25329836352193,66.68186254457741,48.964024074684545,18.087152111981055,9.147960654432474,0.41225516209420654,3.534139560999175,0.09570954343655662,In-Store,Gold
591,49.18531345148037,61400.310936465394,4.704138724466564,89.88552463470096,32.66885982258109,39.73734216555106,8.205114697902976,,3.8432056483918,0.16043358940081254,In-Store,Bronze
742,24.688840461801146,49119.529990618095,3.1787905578632265,131.52113473221956,119.58590840369054,2.55182651658097,5.439198995249783,,3.3744410826787794,0.045043940001041345,In-Store,Bronze
293,40.285081944446304,92184.69738619588,28.266698758356615,219.93161780243932,12.178762006713058,46.078406453200316,23.11103572021701,0.5003470744909921,4.4882078137117105,0.051440737225674896,Online,Silver
290,40.01840384143525,72158.742611367,28.434814322331633,201.58277725681825,21.31292051713591,64.08540535227773,27.262337672353727,0.7535249334723753,4.683740638204081,0.09823353351156842,Online,Silver
653,39.283166923752376,70034.1116131298,8.258332604776934,101.82060877514087,56.84879583271278,25.675701058009903,12.172917074004202,0.2572364348476756,3.9589588093836934,0.06140101015580444,Mobile,Bronze
40,46.57488988695299,76544.13170794038,18.819684911745536,221.79606846316358,23.141983115642688,13.532853440620208,18.959415713637302,0.5032474734247561,4.018026869778396,0.06707951953104448,Online,Bronze
590,32.11961126077924,53179.42679707325,6.837914106341566,80.03314221836018,54.539516260676066,33.1041849968557,7.495222596537375,0.3451599307743147,4.328398315816284,0.11612959587252442,Online,Platinum
308,19.526960110616344,56514.134843943604,2.0944873596858393,10.0,52.338818026144914,28.877748210843382,11.450802187694888,0.3066788932096916,3.851674989332684,0.12751201352170088,In-Store,Silver
680,27.717277975933868,53967.16368650928,6.971363415327308,100.79041965451009,11.693684865973111,18.42869427427769,10.093922090390294,0.4552057023663339,3.082769440835044,0.04193588348468452,Online,Gold
67,44.42391902735733,88361.38722715626,22.98009113031658,216.1803848970365,14.443869693256499,48.803888606698465,25.162731021708286,0.5689142488789662,4.271014168746426,0.04932774870592574,Online,Bronze
276,48.69682779410616,51832.97036488172,31.178231454071152,235.9662461566613,18.241402169219295,32.15972986535153,18.41963571986475,0.7948499229892927,3.9112122924982264,0.05211507582542961,Online,Bronze
68,53.02826318313619,85188.88601172692,30.015971954330755,340.0470216455408,10.480461792676051,54.191270612449195,25.633525684137915,0.5242422141085383,4.511381350634281,0.05909481824282269,Online,Bronze
319,30.48841141591001,39488.49583417285,6.806960919156188,88.11146510881292,44.75084486511137,25.553249991994015,6.289057796640602,0.20002155924927628,3.6937757949925834,0.06245119595772521,Online,Bronze
549,37.2899639245934,64394.484819382866,7.686971621039325,92.0186144941996,36.57236850972451,32.19373268139407,12.343389255373598,0.18859826192831972,2.898882642107464,0.22119710997007808,Online,Bronze
999,22.27589611611817,54942.98826687623,0.3197502086904285,208.2587591953869,48.80499567167331,13.02478975765473,4.214458576838306,0.19670062805740463,4.10178902726673,0.09487296719046531,In-Store,Bronze
715,25.52747010609392,33820.723919632605,6.01012407721666,106.48488898104773,99.73460664848324,6.2707952567618355,4.625731302981822,0.25142872118839893,2.887806363321023,0.09364113189250323,Mobile,Silver
754,30.597265884020146,56788.659370369394,3.965580248120636,64.40879427229324,78.99123657050268,8.030240721576533,-0.003480334952523201,0.3075561925830365,3.6149621727089687,0.09009749136377104,Online,Bronze
328,39.49218721285034,71614.38457112687,9.462680891260156,90.49264020893165,34.00546651314362,19.597407956135996,7.9397037446910455,0.35412503708317516,3.957549287265897,0.178217379356613,Mobile,Gold
383,18.0,50664.27325639252,2.4686192495577632,108.98452608251304,67.06552036225656,24.844667863899474,8.248318711356276,0.43067520896484823,4.167948606381772,0.14860697560512234,Online,Bronze
452,31.30792799552554,36185.68689561453,5.497154569896126,81.18733670629108,41.155787636226414,15.477753570026758,9.219866102668021,0.35304623335667257,3.384803458004308,0.08934709900874294,Online,Silver
523,48.705361439967135,31261.29700750228,2.4444718052760237,111.3850902364974,32.31490343258831,21.75146944205148,5.180096512549801,0.6490620798320823,4.3210361587144925,0.08528310148995386,Online,Bronze
219,41.11709161736717,86489.98458143839,24.3291359571017,260.0549523357484,22.64234213206266,56.51342180566847,23.17709015104613,0.594169824605397,4.637184121384572,0.05196135079077889,In-Store,Silver
788,18.0,48143.3868313143,4.086064558579305,105.91649010184476,79.04976209168598,-0.5657235212788194,3.7432034681647823,0.28916980160104727,4.097588705755708,0.13029364885743988,Online,Bronze
437,44.51549770574043,63147.363853146795,11.748514702118477,38.47291461082069,33.13677312458152,28.795075480016088,4.833081530604211,0.49724415164586466,4.076364382956877,0.1524682228645306,In-Store,Platinum
765,29.889789170113865,55380.12527315962,4.786376694414503,97.63344659763166,31.36710299917327,-1.4179316907864088,4.9427825255299815,0.3438969468704792,3.768403734612452,0.08445643710777917,In-Store,Gold
89,40.76191836986369,99256.35757279076,26.843839872813966,238.95179130851682,9.483166969130632,38.068917352215365,17.63080326464542,0.6070755579701338,4.507616526162723,0.04087758345051624,In-Store,Silver
64,35.430347007354634,91025.67583148413,21.82630091546494,285.4501878794256,10.396632034603169,58.6085447563326,11.257340133809096,0.7640149038521267,4.128701273301811,0.037368445416693374,In-Store,Bronze
827,28.184645271603365,41734.64147465429,0.42880177189445545,74.32232723354754,113.59702053566781,6.641879373336054,1.297419194603131,0.20084555861930953,2.905529440973326,0.02935897024406966,Mobile,Silver
717,,35717.80032651982,3.325593236199825,109.0142500253481,179.41909477090198,4.290507977216265,3.4632624017252382,0.41129781705930546,4.367020977211309,0.08776662547138117,Online,Gold
352,27.905589975724535,39938.37553631926,9.480964542929453,85.26671163007776,54.39920455894606,27.51165467627084,8.332659148485254,0.2935755993457626,3.656868826623493,0.10622091164990188,Online,Bronze
937,25.943580729495483,40685.44355440115,4.40698429645005,83.65989953951237,126.30538233763775,8.828557747114274,4.0660466143860665,0.38914579669559424,3.461880491339701,0.08936186395180215,In-Store,Silver
257,55.13528919349298,77685.9066389126,20.670577707583085,215.59248274111383,18.766708105522664,46.3506178244677,17.618895632276704,0.6130722860753797,4.172419829881406,0.0686438312852077,In-Store,Gold
636,21.578722515148847,53535.31441454467,6.835270839435383,64.0603114481009,53.150862418077146,19.02038153182158,7.156623545335741,,4.128119349803586,0.1392243437338939,Online,Gold
645,25.35294574249285,43058.218217759444,3.443267524729796,89.25529724854353,71.22205603681253,20.70510699782014,2.692849088781804,0.42088932026123904,3.8329767066539366,0.04823232533802255,Online,Gold
555,38.67619840209711,56792.36178725427,4.94091404087343,111.69128777969934,62.72351574628719,15.823176033948663,5.37247278051467,0.390945901099044,3.1973898967843537,0.12089356957274432,Online,Gold
960,,42864.06757794957,4.089164801587256,89.52235047459665,183.5809214441545,13.846868065028474,6.303331166094951,0.2809046835024035,3.5675881206713345,0.09277732901304234,Online,Platinum
169,,77042.48278584209,21.49213176884893,226.61493993440544,12.783588744042449,58.08744031805463,19.025458598236597,0.5995820168992329,4.757535334997,0.060696346726918204,Online,Silver
918,40.44158827317874,42526.59612974843,1.2072649043496384,133.55903574673044,123.71742610731911,8.585902446613273,2.5305135730545816,0.15027350420315844,2.9140843497637374,0.06383645486457834,Mobile,Silver
529,42.793490039053324,36486.381817484245,12.795614336289024,82.5621160539552,58.85262924071053,30.00212965744278,5.56731819139925,0.11413329302281935,4.34112021395869,0.11308617300743556,In-Store,Gold
824,27.643147742535987,55291.80436127967,3.025043728659573,81.97237226338979,185.65714510889256,12.76189994077393,3.752215273529598,0.09702259198906638,4.585901333698301,0.06622338806032278,Online,Silver
986,19.54802343499792,36771.44098481568,3.950517209434623,66.94951352203373,150.2870728440809,8.901026727934399,3.1918093763352005,0.2866606247013805,3.9959631549434773,0.06821821284722547,In-Store,Platinum
817,42.02555841652468,52820.27387574127,1.5718697640356425,90.6829584756586,112.49091905680464,2.011070422063307,7.525959305074798,0.3706535723454302,4.423933497851052,0.08342926259177744,Mobile,Bronze
87,52.32321694161659,90126.33963665739,23.03869840736746,325.1699150883575,5.818973134483517,50.1172986633267,15.95198240039177,0.5076042847549855,4.383860805063145,0.03460007867605086,Online,Bronze
433,18.0,53758.82530851659,10.662511902242178,98.86833245169524,29.308183724062438,27.92634115650968,11.946524872820312,0.36235008686278847,3.622694614072839,0.12589192001556335,Online,Bronze
185,,73654.73882073545,26.239161791724158,269.09677261157765,18.710476860046533,33.85152250608237,24.765625226880434,0.6035595737690612,4.828940770143265,0.0,In-Store,Bronze
979,27.339259397189675,39380.69886142074,1.8358773318139752,150.2812826021591,208.57319770226385,12.628978190924101,1.8686346043608668,0.21002294885569425,3.6419555293681904,0.04961943309894522,In-Store,Bronze
535,22.195444289975335,60058.55300243873,5.571857536751738,66.17275457714669,16.33024662506244,27.07832372513885,5.652204207744233,0.1787808107862389,3.854076136394954,0.13543880370275502,Online,Gold
295,47.85612388772038,100563.0991638685,29.52863596415011,170.35031332341651,22.710549762839378,50.55835953885227,25.195558937101342,0.6416562030209639,4.60015798997056,0.03096163079955529,Mobile,Bronze
893,27.344844963420055,38973.75695385443,1.1498307590427297,115.86148840612306,182.96587144129634,10.121476755995197,3.690700586878333,0.0933040628832647,4.126173181149004,0.06910473323801551,Online,Gold
426,42.396531517246714,40913.440427092326,6.990839163766591,105.907572301812,1.0,17.163657177136123,6.165098789916323,0.24671250039255938,3.2349096964397774,0.16788672108991415,Online,Silver
714,33.85664761146418,25534.74713641136,2.2168600452879215,141.68812027636193,80.8693740293504,9.918501278206293,5.371238748436966,0.21764850532155428,3.2976807399795267,0.07006926997375759,Online,Bronze
261,37.58455622737534,89346.6228534462,24.811692083405198,125.02971425632134,14.30772008008113,67.67957435245671,24.25448981083986,0.5470628491817928,4.147321618312544,0.03350971676944653,Online,Bronze
238,46.49163451815542,79231.66683655261,20.006583837044836,188.61960924315036,23.036727880099964,35.18636494104968,17.455181871462507,0.654977368718096,4.782393174230245,0.04540902689279306,In-Store,Silver
560,49.36335405705979,81550.3724727669,7.288964089962117,96.55129586896183,42.87711369949577,44.22590230569482,5.985463379058363,0.4217718986056959,3.849670273897845,0.15594046818206259,Mobile,Gold
584,43.76455645502936,69750.5774115646,2.265078348044729,93.83472457686067,52.130484160380156,29.995775412453558,8.143475959354049,0.3660750056696282,3.6669682480600496,0.11243942809270104,Online,Gold
446,39.700441873682024,58757.58568015786,10.74042119605222,80.68283449628596,40.72358614436979,25.234798091645942,2.986490682517805,,3.830269416245354,0.0831124437827349,Mobile,Gold
868,27.089499692689934,41327.62999200714,0.0,157.02707030855478,135.3168684022905,5.253070417730594,4.593145353388616,0.05740221815548985,3.7584126329122256,0.08349524157427612,Mobile,Platinum
801,,38698.57169857653,4.783726044321497,118.67898945121757,178.1536094848754,6.463273337172097,3.7668573070933427,0.41641920547838995,3.3661172406375774,0.1080143127822499,Online,Silver
600,46.373145423647294,52327.351590680715,8.216836896152866,50.14526497269277,54.056857804168416,26.787998123854607,9.838372224749868,0.26383222596580824,3.656768221528272,0.06101989251807057,In-Store,Platinum
850,22.09810636252127,42455.239233546585,5.7838417753598375,123.35490007043734,171.3641878071559,3.499208689049107,5.11965689765612,0.08244195503759055,2.473256725672056,0.10056969177541134,Online,Gold
266,35.017734544281204,78878.86940467673,22.449193760256062,371.98762031696367,17.94289202210305,37.8810408562057,17.08620671194209,0.8033727709916499,4.089858658061926,0.04482291199260337,In-Store,Gold
996,24.648292435830122,38391.65764189854,1.9016821164724471,159.92870623886918,149.65279267631658,0.7374040964847302,4.311023207527121,0.3201823040543344,3.101506665593061,0.11903306189072278,Online,Bronze
530,34.60980480622456,47406.93964137953,10.406385375854358,67.92931022982704,29.24065017258298,33.579320552156844,9.100442129856326,0.27954616752558226,3.613370371518889,0.10256942012117523,In-Store,Platinum
56,52.45024095292959,69962.05953043286,24.23687373605795,305.86479157940636,8.951794906543974,52.408386081794134,16.646898954616777,0.5883638591960523,4.946173846600778,0.040966810476807544,Online,Silver
121,51.328255576344375,115911.21887322981,25.231207075568236,276.14177440177497,15.283249624485535,49.35924492645317,10.103500948121061,0.6141659847978778,4.552563425672553,0.044422332116984875,Mobile,Gold
216,51.07175376394614,96330.86838738635,18.057758507852114,268.24805012331126,19.639200640406187,46.91360061235007,19.030869306135983,0.6921586610614456,4.700502146615424,0.08697217666592824,Mobile,Bronze
26,45.88738071767893,66787.17080818402,21.95513729427526,173.84065476081128,14.350896501332869,61.064983436450234,22.209703247847045,0.704711911517521,4.6542764268053505,0.05007391343695695,Online,Bronze
73,44.713391687120385,106767.15411692562,22.629249623678604,292.0321774494362,9.538436176637106,51.52269518599955,18.459828579071292,0.6180152476745157,4.264204190209505,0.04646451673768436,Online,Bronze
45,33.17182407706058,77934.42541572516,23.01702774365622,342.3318498023833,11.753612274669965,40.773455275658634,20.799281959987002,,4.349107568834597,0.0,Online,Bronze
248,39.77336613941031,81954.3192093551,33.82120055964358,177.99745587028528,17.931820093775467,54.013130039278145,19.953498394306926,0.5637224235956879,4.078329894246408,0.0,In-Store,Bronze
722,18.0,43823.32697807147,1.990732515421531,166.84407886678238,158.67826581379268,8.807996043029284,6.685443722702371,0.10777654984931265,3.640117973001247,0.08713195183717959,Online,Gold
282,50.29704539616837,78770.68129148798,21.876524908318718,319.60011431722995,13.135834239541165,47.00273312845566,23.006033744645574,0.5542849085104957,4.40938635015304,0.07544707000213535,In-Store,Bronze
894,35.92952890341333,45017.83041104609,2.099596216668313,100.41717411877313,106.16370877332689,7.521764973494416,0.37341305596568297,0.29070903833988315,4.068227787162423,0.07350743865084887,Online,Bronze
915,28.112039738971045,33227.73582548789,3.2351772597744044,84.44561207857302,96.87151607120984,12.430884383929794,3.5721470672976694,0.23703269479713993,3.274815904371666,0.0996316440218229,Online,Bronze
811,20.165598157738916,55522.111559570585,3.665438659170376,108.47748806594885,83.89382560048722,6.1638733072843985,2.2407126488975186,0.10487737010988415,2.3044607173580203,0.06310370797872139,Online,Silver
245,35.39762874355379,47925.33249809066,24.665808832852225,241.34640878580652,16.998439758763208,36.87176238971311,15.887900338088997,0.4346657080128756,4.173110088797284,0.056481140564431216,Online,Bronze
823,24.17728119436967,,3.3304801001298503,47.52042649751783,192.30523222682743,6.865173086541073,1.824502649292664,0.34389571782348516,3.9768801279056767,0.055804711129232534,In-Store,Bronze
322,30.36838637914601,54073.347457323456,8.807884257742202,101.1193593945425,70.89339818453449,16.64883199275412,4.42877679297653,0.3822312297253157,3.787089242358953,0.127706061305921,Mobile,Silver
